rxn,flux
PLDPC_HDE_EPA_c,1.1102230246251634e-16
PLDPC_HDE_DHA_c,0.0
PLDPC_EPA_PALM_c,0.0
PLDPC_EPA_HDE_c,0.0
PLDPC_EPA_STC_c,0.0
PLDPC_EPA_OLE_c,0.0
PLDPC_EPA_EPA_c,-1.1102230246251634e-16
PLDPC_EPA_DHA_c,0.0
PLDPC_HDE_LNA_c,0.0
PLDPC_LNA_LNA_c,0.0
PLDPC_EPA_LNA_c,0.0
PLDPC_HDE_GLNA_c,0.0
PLDPC_EPA_GLNA_c,0.0
PLDPC_HDE_ALNA_c,0.0
PLDPC_EPA_ALNA_c,0.0
PLDPC_HDE_ARA_c,0.0
PLDPC_EPA_ARA_c,0.0
PAPA_HDE_LNA_c,0.0
PAPA_LNA_LNA_c,0.0
PAPA_EPA_LNA_c,0.0
PAPA_HDE_GLNA_c,0.0
PAPA_EPA_GLNA_c,0.0
PAPA_HDE_ALNA_c,0.0
PAPA_EPA_ALNA_c,0.0
PAPA_HDE_ARA_c,0.0
PAPA_EPA_ARA_c,0.0
CDPDAGS_HDE_PALM_c,0.0
DAGK_HDE_PALM_c,0.0
DAGK_HDE_HDE_c,0.0
DAGK_HDE_STC_c,0.0
DAGK_HDE_OLE_c,0.0
DAGK_HDE_EPA_c,-1.3712228233966846e-16
DAGK_HDE_DHA_c,0.0
DAGK_OLE_PALM_c,0.0
DAGK_OLE_HDE_c,0.0
DAGK_OLE_STC_c,0.0
DAGK_OLE_OLE_c,-1.1102230246251634e-16
DAGK_OLE_EPA_c,0.0
DAGK_OLE_DHA_c,0.0
DAGK_EPA_PALM_c,0.0
DAGK_EPA_HDE_c,0.0
DAGK_EPA_STC_c,0.0
DAGK_EPA_OLE_c,0.0
DAGK_EPA_EPA_c,6.856114116983423e-17
DAGK_EPA_DHA_c,0.0
DAGK_DHA_PALM_c,0.0
DAGK_DHA_HDE_c,0.0
DAGK_DHA_STC_c,0.0
DAGK_DHA_OLE_c,0.0
DAGK_DHA_EPA_c,0.0
DAGK_DHA_DHA_c,0.0
DAGK_HDE_LNA_c,0.0
DAGK_LNA_LNA_c,6.856114116983423e-17
DAGK_EPA_LNA_c,1.1102230246251634e-16
DAGK_HDE_GLNA_c,0.0
DAGK_EPA_GLNA_c,0.0
DAGK_HDE_ALNA_c,0.0
DAGK_EPA_ALNA_c,0.0
DAGK_HDE_ARA_c,0.0
DAGK_EPA_ARA_c,0.0
ETHAPT_EPA_EPA_c,0.0
CDIPT_HDE_PALM_c,0.0
CHOLt_m,0.0
CHOLK_m,0.0
PCHOLt_m,0.0
PIP4K_HDE_PALM_c,0.0
PIP3K_HDE_PALM_c,0.0
PIP3P_HDE_PALM_c,0.0
IPMK_c,0.0
IP52K_c,0.0
PLDPE_EPA_EPA_c,0.0
FACOAL_204_5Z8Z11Z14Z_c,0.0
PLA2PC_HDE_PALM_c,0.0
PLA2PC_HDE_HDE_c,0.0
PLA2PC_HDE_STC_c,-5.92368503177329e-16
PLA2PC_HDE_OLE_c,0.0
PLA2PC_HDE_DHA_c,0.0
PLA2PC_EPA_PALM_c,1.3218592886943264e-15
PLA2PC_EPA_HDE_c,0.0
PLA2PC_EPA_STC_c,-1.1102230246251634e-16
PLA2PC_EPA_OLE_c,0.0
PLA2PC_EPA_DHA_c,0.0
PLA2PC_HDE_LNA_c,0.0
PLA2PC_LNA_LNA_c,0.0
PLA2PC_EPA_LNA_c,1.3712228233966846e-16
PLA2PC_HDE_ALNA_c,1.3712228233966846e-16
PLA2PC_EPA_ALNA_c,-1.3712228233966846e-16
PLA2PC_HDE_ARA_c,0.0
PLA2PC_EPA_ARA_c,0.0
PLA2PE_EPA_EPA_c,0.0
LPCAT_HDE_PALM_sn2_c,0.0
LPCAT_HDE_HDE_sn2_c,0.0
LPCAT_HDE_STC_sn2_c,0.0
LPCAT_HDE_OLE_sn2_c,-1.1102230246251634e-16
LPCAT_HDE_LNA_sn2_c,0.0
LPCAT_HDE_ALNA_sn2_c,1.3712228233966846e-16
LPCAT_HDE_GLNA_sn2_c,0.0
LPCAT_HDE_EPA_sn2_c,0.0
LPCAT_HDE_DHA_sn2_c,0.0
LPCAT_HDE_ARA_sn2_c,1.1102230246251634e-16
LPCAT_LNA_LNA_sn2_c,0.0
LPCAT_EPA_PALM_sn2_c,0.0
LPCAT_EPA_HDE_sn2_c,0.0
LPCAT_EPA_STC_sn2_c,0.0
LPCAT_EPA_OLE_sn2_c,0.0
LPCAT_EPA_LNA_sn2_c,0.0
